,Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor
2004-02-12 23:32:00,0.457,-0.391,-0.0009327636718749997,0.09450220966208132,0.09450450577262506,0.1175261008065986,0.15281453808693568,4.835748266855424,-101.31666639917091
2004-02-12 23:42:00,0.41,-0.42,-0.0009378906250000001,0.09595363873255981,0.09595587975405676,0.09241101718241637,0.10604671995740267,4.272797050591017,-102.31030910886517
2004-02-12 23:52:00,0.447,-0.471,-0.0014763671875,0.0942318798399395,0.09424114420845467,0.09752135589446712,0.17857873947754754,4.743151239879558,-63.83313379379388
2004-02-13 00:02:00,0.432,-0.427,-0.0015541015625000001,0.09447167052010541,0.09448214633761502,0.09680031973868541,0.17481316018572013,4.572292403861417,-60.79534865509474
2004-02-13 00:12:00,0.452,-0.422,-0.002237841796875,0.0954623226988619,0.0954862189929946,0.12470787146657518,0.21307813055872415,4.733667379092277,-42.66888710646788
2004-02-13 00:22:00,0.422,-0.325,-0.0019597167968750002,0.09366486990962067,0.09368308262809848,0.15220594449786654,0.17292067040893455,4.504548613918358,-47.80439846078128
2004-02-13 00:32:00,0.459,-0.493,-0.001848193359375,0.09633813336822439,0.09635350841554434,0.11246109921862474,0.2910309210479807,4.763708219325736,-52.13388952340356
2004-02-13 00:42:00,0.437,-0.403,-0.0017679199218749997,0.09490552996696709,0.09491967847252815,0.10963220014081064,0.2509234054326921,4.60389254401528,-53.69003273171975
2004-02-13 00:52:00,0.745,-0.437,-0.0019760742187499994,0.09392860249226052,0.0939470938630488,0.15311656236995946,0.2959762051507484,7.9299951639379325,-47.54229014863454
2004-02-13 01:02:00,0.425,-0.474,-0.0012126464843750001,0.09388756516467674,0.093893104061131,0.09451984193877724,0.1791880962078527,4.526424003655212,-77.42825734535786
2004-02-13 01:12:00,0.601,-0.393,-0.0013539062499999999,0.09585382212999927,0.09586104343495067,0.11487282934173021,0.2348963457858808,6.269491531331246,-70.80330963458562
2004-02-13 01:22:00,0.466,-0.43,-0.0016271484375,0.09529636654001931,0.09530793073063883,0.09416951207043653,0.14470392039854296,4.8894147258009255,-58.57359324701366
2004-02-13 01:32:00,0.474,-0.417,-0.00158720703125,0.09547217700089493,0.09548303902886365,0.1609118289007115,0.24099272811402672,4.964232441917921,-60.157898212979994
2004-02-13 01:42:00,0.649,-0.366,-0.00078876953125,0.09467577581074828,0.09467675011172885,0.17306858035904493,0.2379991681511715,6.854903650939745,-120.03094232315259
2004-02-13 01:52:00,0.488,-0.459,-0.0009106933593749998,0.09500593571762163,0.09500798100727184,0.1319352628328369,0.21059247326808128,5.136410592312753,-104.32488612025777
2004-02-13 02:02:00,0.471,-0.403,-0.0018546386718750001,0.09448063698009537,0.09449653210609438,0.12394248558716058,0.1851818362236668,4.984309894792676,-50.95145137384653
2004-02-13 02:12:00,0.479,-0.588,-0.0016877929687500002,0.09565858435800274,0.09567113776663524,0.09408583946882877,0.2881640046274989,5.006734645179985,-56.684166564273845
2004-02-13 02:22:00,0.432,-0.41,-0.00108779296875,0.09563015133032685,0.09563400335474956,0.12247462942326609,0.17836075673558405,4.517221750066423,-87.91562926228886
2004-02-13 02:32:00,0.454,-0.549,-0.00124619140625,0.09561721510252524,0.09562300140885299,0.1048928540129069,0.20541087159545057,4.747811648986451,-76.73219453229798
2004-02-13 02:42:00,0.41,-0.515,-0.00148994140625,0.09619827750814179,0.0962074667588553,0.09973130668470355,0.21756862351033268,4.261623487370974,-64.57130888186919
2004-02-13 02:52:00,0.471,-0.388,-0.001830859375,0.09488756703743569,0.0949029124577784,0.12152469189457535,0.16592885582614958,4.96296676047265,-51.83517300872898
2004-02-13 03:02:00,0.4,-0.391,-0.002280810546875,0.0952660393106434,0.09529101320305931,0.09677793950477503,0.12495477083669249,4.1976676137090125,-41.77945131550715
2004-02-13 03:12:00,0.417,-0.378,-0.0018854980468750002,0.09484537584537243,0.09486180043431931,0.09102377565979532,0.13178767184631202,4.395868495967707,-50.31126952984227
2004-02-13 03:22:00,0.566,-0.503,-0.0011771484375000002,0.09514764697876363,0.09515260563628829,0.1592128219844588,0.1719760441205378,5.948339472315458,-80.83314100842806
2004-02-13 03:32:00,0.415,-0.376,-0.0009681152343750001,0.09551321104444202,0.09551578551843211,0.11144794871462063,0.1349533989574292,4.344831566295558,-98.66158709928327
2004-02-13 03:42:00,0.488,-0.376,-0.0015270019531250002,0.0960972026158886,0.09610698816333871,0.15866375032002397,0.09690353947981789,5.077674468069056,-62.93835313481842
2004-02-13 03:52:00,0.488,-0.461,-0.001222314453125,0.09580088211610621,0.09580634076949512,0.1293118709409967,0.21063458098972454,5.093608586660267,-78.38109131783088
2004-02-13 04:02:00,0.464,-0.417,-0.0013103515624999999,0.09659395720366531,0.09660048656143638,0.0912170823864229,0.19610878742086113,4.803288435870386,-73.7210450431591
2004-02-13 04:12:00,0.461,-0.459,-0.0019088378906250002,0.09462778160577652,0.0946447224430825,0.1074262211040937,0.1998569803358703,4.870847397510585,-49.58237831924716
2004-02-13 04:22:00,0.513,-0.508,-0.0014782226562499996,0.09550174830472723,0.09551085661048565,0.13435548626292637,0.2708320724095872,5.371117150504965,-64.61195558508115
2004-02-13 04:32:00,0.532,-0.369,-0.0016619628906249996,0.09499597673550189,0.09500819480485947,0.11421594381821007,0.25364927339677656,5.599516979484693,-57.166255239989496
2004-02-13 04:42:00,0.461,-0.457,-0.0016310546875,0.09457428889702468,0.09458604403696404,0.1450226426738479,0.0915863785916069,4.873869128302291,-57.990725119058304
2004-02-13 04:52:00,0.474,-0.378,-0.0011331054687499999,0.09552320915977769,0.0955275974522546,0.15446629090000966,0.1899959088504204,4.961916897752073,-84.30600688710568
2004-02-13 05:02:00,0.437,-0.349,-0.00202861328125,0.0932966343821749,0.0933164093077619,0.12336860208771112,0.11693128083439364,4.68299201867866,-46.00009778613979
2004-02-13 05:12:00,0.508,-0.415,-0.0019588378906249997,0.09650264201073255,0.09652016492074662,0.1354124583576106,0.2275581859367919,5.263148901756668,-49.274197411992205
2004-02-13 05:22:00,0.388,-0.53,-0.0016078613281250002,0.09495414086979063,0.09496543496394161,0.08977690977952828,0.18363179952450892,4.085697076492344,-59.06319985610021
2004-02-13 05:32:00,0.444,-0.439,-0.0015183593749999997,0.09610695784338003,0.09611660500565186,0.14418424870638435,0.23221988461815002,4.619389126092123,-63.30293512077922
2004-02-13 05:42:00,0.396,-0.374,-0.0015609863281250001,0.09406110809812476,0.0940717637153446,0.09271459711662972,0.14874888544297127,4.209552201001267,-60.264309827966386
2004-02-13 05:52:00,0.444,-0.391,-0.0005879394531250001,0.0953772143096836,0.09537669789814032,0.16391090969087885,0.19390717101555355,4.655225120858972,-162.22197267286052
2004-02-13 06:02:00,0.444,-0.417,-0.0012732910156249997,0.09530255121397975,0.09530873020208787,0.09247534998176819,0.21038049501917877,4.658544910403953,-74.85227574256088
2004-02-13 06:12:00,0.461,-0.403,-0.001573828125,0.09701613220136943,0.09702652866935414,0.10915243542079732,0.1658842210035223,4.75127788577277,-61.65001573431289
2004-02-13 06:22:00,0.53,-0.442,-0.000979736328125,0.09528140966738127,0.09528412051882976,0.12248542126279474,0.22165327244484923,5.562311926836362,-97.25486111266551
2004-02-13 06:32:00,0.618,-0.369,-0.00146103515625,0.09600345696132795,0.0960122301576406,0.1296664452872892,0.3069284012680229,6.436679983220032,-65.71520866347434
2004-02-13 06:42:00,0.471,-0.383,-0.0012438476562499998,0.09596685978452874,0.0959725775653194,0.11490556474530977,0.18745131769569,4.907651872530308,-77.1578232133839
2004-02-13 06:52:00,0.452,-0.566,-0.001337158203125,0.09465923188105797,0.09466636495766,0.10070082573494932,0.23091408910004985,4.774663104495026,-70.79668264863525
2004-02-13 07:02:00,0.43,-0.413,-0.0013494140625000001,0.0961725481678283,0.09617966687565778,0.09055274213150181,0.24111036969274213,4.470799431608649,-71.27513307329104
2004-02-13 07:12:00,0.437,-0.425,-0.0015731445312499998,0.09381290058880606,0.09382379959846943,0.12797548843338136,0.17240530215445338,4.657666837947255,-59.64092792155485
2004-02-13 07:22:00,0.459,-0.542,-0.00169365234375,0.09696199058035969,0.0969744142117845,0.15342933805996348,0.29113519630657203,4.733207245754329,-57.257567982971416
2004-02-13 07:32:00,0.457,-0.41,-0.001174853515625,0.09470266829954628,0.09470764353599252,0.12233955402959647,0.16509981698150877,4.825376104161251,-80.61229955600876
2004-02-13 07:42:00,0.466,-0.415,-0.00135302734375,0.0946909188693887,0.0946982734176355,0.13375942814964492,0.19861107082685692,4.920892252648163,-69.9899184263145
2004-02-13 07:52:00,0.427,-0.427,-0.0019770507812500006,0.09506902183536652,0.09508725639182676,0.13647268078906638,0.2542224712830765,4.490612267120821,-48.09550533229468
2004-02-13 08:02:00,0.415,-0.598,-0.0016457519531249995,0.09422177355042644,0.0942338454428828,0.11836478776295237,0.22504373373463027,4.403937863827712,-57.258838589830596
2004-02-13 08:12:00,0.547,-0.376,-0.00102392578125,0.0962493953467391,0.09625249185086067,0.13489996927136283,0.2849751897235784,5.682969754669358,-94.00338736793641
2004-02-13 08:22:00,0.449,-0.364,-0.0018958007812499996,0.09519089500300221,0.09520744774159608,0.13238203457098224,0.17435711719572788,4.716017608398006,-50.220175391435845
2004-02-13 08:32:00,0.488,-0.334,-0.0015356445312499998,0.09424905370453339,0.09425926264166297,0.13095925461405097,0.1503310587974016,5.17721003033077,-61.38091252468229
2004-02-13 08:42:00,0.408,-0.383,-0.0012733886718750002,0.0949966098934376,0.09500282505051165,0.09946983836783706,0.08325806767207133,4.294609131708159,-74.60630610968512
2004-02-13 08:52:00,0.562,-0.378,-0.0008250488281249999,0.09593234339879046,0.09593354913485362,0.07454130192824461,0.20691279958435294,5.858221707298639,-116.27620798258877
2004-02-13 09:02:00,0.457,-0.364,-0.0016951171875,0.09506514616985373,0.09507793729439155,0.14724186997698188,0.2516280486194309,4.806583030771719,-56.0893004893749
2004-02-13 09:12:00,0.422,-0.4,-0.0011883300781250002,0.09656596009060116,0.09657091412572485,0.1310846141941971,0.14902889525203378,4.369845763814577,-81.26606900171939
2004-02-13 09:22:00,0.391,-0.396,-0.0006187500000000003,0.09609401810438094,0.09609366412597789,0.13155024834870988,0.17498876145053632,4.0689467256384635,-155.30289151673188
2004-02-13 09:32:00,0.505,-0.466,-0.000872216796875,0.09666044785418652,0.09666202319688755,0.1000347443845616,0.25828549325245964,5.224388889226774,-110.82339109176829
2004-02-13 09:42:00,0.415,-0.42,-0.0009936523437500003,0.09516320100064381,0.0951660652778539,0.16610715856756444,0.22984643051519527,4.360798135221155,-95.77400574400232
2004-02-13 09:52:00,0.493,-0.41,-0.0014584960937499998,0.09510662704265678,0.09511548798533023,0.09257045979914305,0.11408843121534762,5.183172692927107,-65.2147704700222
2004-02-13 10:02:00,0.427,-0.405,-0.0018167968749999998,0.09542804449658884,0.09544300798611441,0.1122202241151726,0.20915437992057084,4.473874084753515,-52.53367027401696
2004-02-13 10:12:00,0.405,-0.491,-0.0012400390624999998,0.09499422573705943,0.09500000000000001,0.09957698439541196,0.11615072280207261,4.263157894736842,-76.61048984091985
2004-02-13 10:22:00,0.381,-0.452,-0.00123896484375,0.0961096870874685,0.09611532633784921,0.09919455049757725,0.10740505646072496,3.9639879977181764,-77.5771215968768
2004-02-13 10:32:00,0.474,-0.457,-0.001319873046875,0.09460472133604513,0.09461161847051014,0.07831350770764661,0.18575218797447812,5.0099555177543325,-71.68236270489614
2004-02-13 10:42:00,0.439,-0.522,-0.0010375488281250001,0.0965242680835572,0.09652748783741927,0.08598229215750593,0.24958520260996675,4.547927329668056,-93.03416400349882
2004-02-13 10:52:00,0.518,-0.393,-0.0008650390625,0.09558552789325585,0.09558710850580218,0.14803453051352417,0.24872167315109595,5.419140803579776,-110.50033767209464
2004-02-13 11:02:00,0.405,-0.405,-0.0013845214843749998,0.09549081153348794,0.09549851699396633,0.12979687428573675,0.15311961184830736,4.240903552728345,-68.97582888507955
2004-02-13 11:12:00,0.632,-0.391,-0.00200078125,0.09411657341017662,0.0941355405784659,0.10300286699222425,0.1800830961341373,6.713723595958974,-47.04939162063114
2004-02-13 11:22:00,0.471,-0.542,-0.0010449707031250004,0.0957962275451112,0.09579958812011864,0.12212428449294116,0.22974423436969715,4.916513831034796,-91.67681719078683
2004-02-13 11:32:00,0.498,-0.356,-0.0015043945312499995,0.09451251472914261,0.09452217983345894,0.09860110965745582,0.1879309920583676,5.268604690215979,-62.83071220348068
2004-02-13 11:42:00,0.469,-0.378,-0.0011050781250000002,0.09492769944578965,0.09493181403726703,0.11388626659147667,0.15369240859670397,4.940388053849749,-85.90507032004368
2004-02-13 11:52:00,0.461,-0.42,-0.0021241210937500005,0.095904705356953,0.09592588437418104,0.12312332791532142,0.2215121425176929,4.805793587492643,-45.16027106761131
2004-02-13 12:02:00,0.42,-0.466,-0.0020643554687499997,0.09516261193382866,0.09518267746729837,0.10439866514764615,0.1845262278312414,4.412567613936876,-46.10769749113655
2004-02-13 12:12:00,0.454,-0.449,-0.0012849609374999999,0.09509682934725229,0.09510318871576415,0.11079677254402463,0.2846425928035172,4.773762122286713,-74.0125134860484
2004-02-13 12:22:00,0.486,-0.396,-0.0006286132812500002,0.09452537798903417,0.09452516044435604,0.12293194954853422,0.19024701637529606,5.141488231443868,-150.3709248019583
2004-02-13 12:32:00,0.557,-0.549,-0.001315673828125,0.0969177620392479,0.09692432590001272,0.11098010742548002,0.2785831907000773,5.746751342636131,-73.66896249516647
2004-02-13 12:42:00,0.444,-0.408,-0.0007574707031250001,0.09576500353977396,0.09576566120084158,0.13295336812430691,0.16982077740670531,4.636317385924321,-126.42820482132633
2004-02-13 12:52:00,0.425,-0.41,-0.002036865234375,0.094069493675945,0.09408924687206889,0.13743602110687195,0.197766656331396,4.516988010094961,-46.193162553996665
2004-02-13 13:02:00,0.459,-0.366,-0.0013561523437500003,0.09480374825077767,0.09481113318889561,0.1528570162083163,0.16497701697556133,4.84120360723374,-69.91186029050846
2004-02-13 13:12:00,0.398,-0.405,-0.001986572265625,0.0944127436615425,0.09443133692042131,0.10086041971739082,0.07987056979465113,4.2147025868690235,-47.53481086715567
2004-02-13 13:22:00,0.417,-0.413,-0.001173779296875,0.09606127558185722,0.09606610145940854,0.10854853593051347,0.07225151245035288,4.340761139101682,-81.84341103576217
2004-02-13 13:32:00,0.43,-0.398,-0.0010398437500000004,0.09450148550478177,0.09450489921989495,0.09358107804526714,0.15761056450843425,4.550028660413378,-90.88374981327235
